256.98,あの って いう よう な こと も 考え も もう それ だけ じゃ なく て 自分 の 時間 も ない なぁ と 思っ て た ん です と いう と 日々 の 中 で は 長 時間 ない と 思っ て て も あんまり こう 考える こと も なく 毎日 あの 過ぎ去っ て いく だけ だっ た ん です けど 改めて は ない なぁ と 思っ て
276.54,で まぁ どう し よう って とこ まで 行か なかっ た ん です けど ない これ いけ ない か なぁ って いう の を ぼんやり 考え た 州 で は あり まし た ねー
287.61,あ もう 何 で も です ね ビジネス 書 から 新刊 から それ こそ あーのー 女性 や から
297.03,例えば 料理 編み 暗 もの じゃ なく て も いい です けど 何 か そう いう 手芸 と か そう いう 本 が えー いわゆる 自己 啓発 本 から 小説 後 ハウ ツー も の 孫 が 語学 と か も あり まし た
311.49,あ こんな に ある ん だ と ちょっと 漫画 は 見 なかっ た です けど
318.39,なぁ
320.94,で で も ちょっと 手 に とっ て みよう 見 た
325.56,何 を 見 た もう ちょっと 人生 考える 中 の 方 が ちょっと 手 に 取っ た の か なぁ を た か なぁ と
333.72,思う 言い まし た ね
335.76,はい
348.57,そう です
354.36,はい
361.62,はい
371.61,そう です ね 中央 ま どこ の 大学 に 受かっ て も 独り暮らし を さ せ よう か な と 思っ て い て
380.49,そう です ね で も ん
384.99,そう です よ ね いやー 津 駅 いる か どう か 分かん ない です けど で も あの やっぱ 自立 する こと が 大切 だ と 思っ て い て
395.28,あーのー ま 社会人 に なっ てる できる じゃん て みんな 言う ん です けど 食事 に なっ て いきなり やる と やっぱ に 大変 だ と 思う ん です よ ね
403.8,私 は もち あの 助長 し て 大学 から し てる 暮らし でし た
409.86,やっぱり 一人暮らし を し ない と あの を やる ありがたみ も 分から ない し その 自立 と いう 点 で は そう す べき か なぁ と 思う ん です ね で 何 か を 今 は 違う の か も しれ ない アメリカ ところ だ と 大体 もう 高校 卒業 し たら 家 を 出る みたい な 自立 する みたい な
429.96,そう です よ ねー
431.67,そう いう の も 聞い て いる 式 まで 南 ヨーロッパ は ちょっと 違う あ で も 相 葉 レ そ ある ドイツ 人 の 話 を 聞く と 大体 皆 高校 卒業 する じゃ ない です か そう する と チェック を 一 年 ぐらい こう 自分 探し の 旅 じゃ ない し て と やり
450.78,そう です ね やり たい こと や て ま 大学 なり まー 何 なり 進む って いう 感じ て やっぱり そこ で 区切り な の か なぁ と いう の が あっ て ま 日本 だ ま まー 中 は 一 年間 予備 校 せい 送っ ちゃっ た ん で あれ です ちょっと やっぱ そこ で あの ん ちょっと 大人
470.88,の 一 歩 踏み出せ ば いい の か なぁ と 思っ て い て
475.02,ま どれ くらい できる か 分かん ない です と って いう の を ちょっと 考え たり し て い て な 状況 です けど ね それ で 学 書 に 響く と か 何 か 大変 と か 言っ たら ま 考え ます と
487.68,って いう の を 考え てる と あの じゃあ もう 一 に なれる か なぁ と いう 感じ です ねー
496.17,ん もし もし あの 一人暮らし を する と いう こと に なれ ば です けど ね
507.0,そう な ん です よ そう する と あの まあ あの 凌辱 た を
513.63,想像 し て い て もう 本当 に 仕事 好き に なっ て しまう か
519.09,はい
520.32,さらに あの そっち に 進ん で しまう か 後 は 弱 に 時間 が 自由 に なる の で それ こそ 夜中 まで 仕事 し たら 次 の 日 は 朝 獣 時 から 仕事 で も 構わ ない と か し たら 串 そう です ねー で 朝 五 時 の 落ち なく て も いい の で
539.04,し たら ま く 時 に 起きれ ば いい か なぁ と か で 朝 が めちゃくちゃ 速い ミーティング が あっ た 時 は じゃあ よる 早く 寝 て も いい か なぁ と
549.78,そう やっ て 真似 時 し て いく と もっと 自由 な 時間 が 逆 に 今度 は 増える の か なぁ
556.08,あ どっち か なぁ と 思っ たり し て い ます ねー
561.81,ん
564.45,そう する と また ちょっと 変わる か なぁ と 思い ます はい
578.61,そう な ん です よ
580.62,な ん です よ ねー
583.59,そう な ん です よ
585.364863,え え
587.91,何 度 も ちょっと こう 時間 が フレキシブル に 動ける か なぁ と は 思い ます
596.85,はい
604.375,ん
614.455,ねー
618.715,うーん
623.245,そう です ねぇ もう
626.271797,ん です ね 今 つらい の は 早朝 の ミーティング と 夜 遅い ミーティング な の で
637.917688,まー す そこ を て な あー で も 在宅 勤務 が 続い てれ ば です けど ね これ で 会社 に 戻れ って 言わ れ たら ね 明日 朝 九 時 に 押し て と か ま あんまり で 行き づらい の えー
653.845,ん ちょっと 難しい か な と 思い ます 地方 地方 は 多分 今 の ミーティング に 出 られる よう な 時間 で 働く って いう の が
666.655,あれ です か ね
674.187996,ん
680.233486,ん
687.715,もう ちょっと 睡眠 が とれる ば 楽 な の か なぁ と 思い ます
691.795,ね あの ん ちょっと 八 時 と 酷似 と か まで ね られれ ば マネ 数 時間 確保 でき ます これ やっぱり 知人 に ね って ご 時 に 落ちる って いう と ゆ ま 四 時間 三 時間 ぐらい しか 取れ ない ん で
705.475,そう やっぱり 連続 し ない と ダメ です よ ね 途中 で 今 は 在宅 な の で 途中 で 仮眠 とっ たり する ん です けど
713.335,はい それ で も ちょっと すっきり し ない し
718.405,あの で ん です ね あっ
724.855,あの 生活 が 変わる って いう の も あり ます フェレット も まー あの の 前 お 話し し た と 思う ん です よ すごい その ロール が 流動 的 で なかなか 地 まちまち は いる ん です ベース は 大体 決まっ てる ん です けど
739.048267,何 を やる か って いう の が あんまり 明確 で は なく て
743.155,で も ま 大体 今 走っ てる 大きな プロジェクト が 今年 で 終わる の で それ に 付随 する 仕事 と いう より は もう ちょっと 違う 仕事 が ま ま この 連中 は 明け から 雨 来年 を 見据え て 始まる 予定 なる の で あ ロール が アサイン さ れ て
762.715,やっ て いく 予定 な の で
764.905,その 仕事 いう 間 に よっ て は その 世の中 の ミーティング 嘘 か で なく て いい と か
770.245,そっち が 手 で は ない と か
773.515,に なる と
775.945,ん いい の か なぁ と か あと は 新しい その 仕事 の 浅い の これ から 目 面接 と いう か は の 腕 が 色々 始まっ て じゃあ うち 中 千 家 十 一 月 から 気 が 始まる の で じゃ ない と なり ます か って いう 仕事 の 話 も ある と 思う ん です ね その 新しい ロール 浅い 目 と 含め
796.165,時 に よ もう か 十 一 時 から の ミーティング つらい ん です けど これ は で た 方 が いい です か って いう の は もう ちょっと 聞い て い たり する の 多分 乗車 知ら ない と 思う の で
808.435,あーのー って いう の と か です ね
812.965,あ そう やっ て やっぱり 十分 言わ ない と 分かん ない の で
819.565,そう いっ た ところ 相談 し て みる その 新しい ロール で
825.685,ロール の 話 を する とき に 今 の その 大変 な 蝶 も 話し て みる と じゃあ そこ は いら ない と か なる の か なぁ と か
839.275,あ いら い ます ご 必要 だ よ って 言わ れ たら 年 しよう か な と 思い ます それ で 出る しか ない です けど
855.985,どう でしょ ねぇ あの まず は それ 時間 帰ら ない の って 言い ます よ ね きっと で も それ って インド 人 と ドイツ 人 が あー インド 人 と 今 は アメリカ は が 入っ てる の で も その 時間 に する しか なく て
873.865,ん
876.145,なかなか 変え られ ない し
880.675,じゃあ それ は 逆 に です ね その チーム メンバー が 後 に て じゃあ 誰 が その ミーティング に 出る べき な の か って いう の が です ね ちょっと あやふや な ん です ね
892.495,えー 六 日 から えー で られる 人 が 出る って いう と
897.775,あーのー て い られる 人 が 出る って いう 感じ に なっ てる ん です それ で あの
902.965,何 です か ベンダー の マネジメント の ミーティング な ん です よ ね
906.295,便座 桜 の Ｒｅｐｏｒｔｉｎｇ の ミーティング で で 我々 チーム メンバー が ま でる ん です けど だ から 誰 か で ない と 意味 が ない じゃ ない です か
916.435,誰 が 出る の って いう 話 に なる ん です けど
919.735,東 アジア もう 一人 いる ん です けど その 人 は ない です よ ね
924.985,何 か で ない ん です よ
927.655,何 か
932.875,何 か 私 から 見る と 彼 は そんな に 仕事 に 全部 全部 コミット する タイプ で は ない です よ ね
941.005,ん そう です ね 言わ れ た こと は ま やる けど
946.195,何 か 調整 じゃ なかっ たら と か は コミット し ない タイプ の
952.555,か なぁ ある て ない 私 あの 何 か 全部 コミット し ちゃう 形 な ん で 多分 変 な ん です けど
959.725,私 が 出 ない と 誰 も で なく なっ ちゃう ん で
962.71249,で ちゃっ た ん です けど
965.710352,ん 何 それ で て 私 に メリット が ある か 言っ と ま も なき に しも あら ず な ん です けど
975.445,ん
988.345,そう です ね あと それ し それ 必要 な の と か 何 か いう 感じ なっ て くる ん です か ね あの ま チーム に も チームリーダー みたい な 人 が い て し て チーム メンバー で あの チームリーダー が 出れ ば いい ん じゃ ない か なぁ って 私 思っ て ん
1005.115791,です けど なぁ
1007.125,何 か で も チームリーダー も 忙しい 今 違う 細 麺 と が ある の で て られ ない です ねー
1014.475,ちょっと 全体 的 に チーム が そう
1017.625,これ やっ て って 言わ れ て みんな やっ てる 状況 で きちんと その 洗面 が 決まっ て ない と いう の も に なる の か も しれ ない し
1025.515,そう する と あの コミット し ない 人 は どれ も コミット し ない し 私 みたい に コミット し がち な 人 は 全部 コメント し て ほしい
1034.785,そう いう 感じ な ん でしょ ね 多分 で も 調子 も そこ まで 把握 し て ない えー
1043.965,か なぁ と 思い ます ま ん 全体 的 に まだ 流動 的 な の で で ん そう な ん です よ
1055.875,あ
1059.715,ん
1069.375,そう です ねー
1073.605,ん
1077.821758,ん
1080.025,そう です ね そう な ん です よ ね あの 我々 が 見 てる 世界 と その やっぱ 上 で 上司 の 真似 し あのー ま すー 所 の 調子 が の 上司 と いう か マネージャー さん な の で 分かる と 思い ます ちょっと 見 てる 世界 の やっぱ 違う の で 視点 が 全然 違う の えー
1096.075,あーのー やっぱり ね 自分 史 し そもそも 自分 一人 で 悶々 と 考え て て も 答え は 出 ない の で
1103.125,ま そう いう の も 必要 か なぁ と 思い ます なかなか 言い づらい です よ ね あの
1110.265,英語 だ って こと も あり ます 私 は リモート で 私 が 働い てる の 見 て ない って っちゅう の ね 実際 目 に し てる 訳 じゃ ない って いう の も あり ます し
1119.985,な なんて ま マネージャー の 方 も 難しい と 思い ます し セット あの しかも 何 か 僕 は 顔 今 今 な な 何 に いる ん だろ 分 立ち で 柔軟 に い て あの ベンダー の 人 たち も 見 なく ちゃ いけ なく て それ が 何 か 三十 日 と か 四十 に いる の で
1140.325,ベンダー は 一人一人 は 見 ない です けど 私 だ と 思う ん です よ ねー
1146.205,ん
1151.395,思う し
1155.565,ん ん ん
1165.188145,の
1175.605,そう です ね 例えば ミーティング つらい と か いう の は 別に そ それ は つらい よ は 大丈夫 な ライティング し ます ね
1183.765,ただ なん で 今 まで 言わ なかっ た の って 言わ れる 方 が か な
1189.096211,今年
1193.905,そう そう な ん です よ
1198.825,そう です ねー
1201.255,後 文化 も 違う し なぁ デー
1204.43,で 店 の 挑ん で いっ て いう の を って の こう そう いう 感じ は もう ． ね 日本 人 対話 と いう か 私 た よう に なんて し てる の で
1212.41,あ 日本 人 て 許容 範囲 が 広い から ね と は 言わ れ たり し ます
1218.95,ん 何 か ね あの ん も こんな 特に も 私 だけ な ん だ から 自分 が 生じる と すぐ あげる い ます よ ね 欧米 の 方 って
1231.94,日本 人 だ から とこ 行こ 私 だ から と いう か 私 の 冗長 が と いう か もう も もう ちょっと なん と か な の か なぁ って 見 ちゃう ところ が あり ます
1240.366177,の で
1241.93,そう いう ところ も ある どっち か って いう と そっち か なぁ と 思い つつ で も でき ない 者 は でき ない ん で も 仕事 を 抑え れ たら でき ない って 言わ ない です ね えー できる か なぁ と いう 私 は やっ て み ます と いう 柔道
1261.04,なかなか あの 難しい です ね こと も あっ たら 例えば 断わっ たり に と あれ か な って 思わ れる か な って いう の は 多分 思わ れ て い て いつ も その 浅井 良 さ れる と いや 大丈夫 な 味 が できる よ 大丈夫 別 に 一人 で いる わけ じゃ ない し みんな が 助け て くれる から って 言わ れる
1279.7,高齢 者 と し て は なんか 三 が また が か あれ し てる なぁ と 思っ て あんまり 自信 なさ そう だ なー と か
1287.02,そう いう 中 で も で も 結局 閾値 ちゃう 私 引き受け た 以上 は 何 か
1295.45,いや ん 何 度 どう に か ここ に か 絶対 やろう と する よ ね って いう ところ は いつ も 呼ば れる の で
1304.3,そう いう ところ は 見 て ん だ な と いう か そう いう とこ 評価 さ れ てる の か な と 思い ます
1310.51,ん だ でき ない よ って 言っ た こと が ない の で そう
1316.03,そう です ね
1321.25,女 ねぇ
1333.16,そう です
1335.08,逆 に これ は に 私 が いう でき ない って いう と 誰 が できる ん だろ と 思う ん です よ ね
1340.36,そい で あの チーム を 考え て み て あの 人 これ で 忙しい 中 に この 下 向い て ない し この 人 は 俺 だ し って 思っ て 待っ て 予想 する と 生 招致 アップ 手法 で 言っ たら 私 しか い ない よう な って そう です よ
1353.38,で これ 私 が 運転 言わ ない 土地 を 私 も 困る だろう なぁ と 思う と お 城 やっ て み ます と なる わけ です よ で も もらっ て は で て なぁ って 感じ だ よ なぁ の
1367.42,あ で も よ それ で も 日本 語 で 言わ れ て も 一緒 だ と 思い ます けど ね あんまり こう それ ガッツ ガッツ 区間 は あんまり なく て 遊び やり たかっ た です ぜひ やら せ て ください って いう の って この 二十 五 年 働い て 一 回 も ない です し あの あ で も そう です よ ね 他 やる 人
1385.48,い ない し し それ じゃあ やり ます って
1388.81,そんな 日本 語 も 英語 関係 なく そう やっ て き た なぁ って いう 感じ が し ます ねー 一応 は で も 調子 に は あの や そう いう 機会 与え て くれ て ありがとう とても 今 は エキサイティング だ よ と か ハッピー だ よ と は 一応 一応 言い ます けど
1406.688418,ん 何 て ねー 何 か 新しい 野菜 目 と 中 て それ が 終わる と を 一応 ま ん その 近い 喘ぎ ありがとう と か 言い ます けど
1417.19,で も 女子 も そう 思っ て う 朝 に し て の か も しれ ない です ね 闇 か は どこどこ だ 友人 と 絶対 ウケる し て た 以上 は 何 と か やる から て 足元 見 られ は け
1429.16,なん だ
1436.45,そう です ね も 評価 値 です が 来月 ある と 思う の で 来日 十 五 十 一 月 に 予定 さ れ てる と 思う の で ま そこ で あの
1445.09,そう です ね あの 話せる ん だ と も い ます ね そこ で 来年 の 給与 も 我が 掌中 率 と か 給与 と か ランク付け と か 全部 出 て き て 出 られ ない な 来 て に なり ます か って いう 話 が 出 て くる って
1459.43,十 一 日 声 も エコ エコ な ん だ と 思う ん です よ ね も 今年 中 に は
1467.11,で まー 調子 も 連休 に 入る 前 に あの 戻っ て き たら その 新しい 明日 あの ロール に つい て 話す 時間 が 必要 だ から と いう 話 も し て た ん
1478.21,そう こう 話し ながら と
1481.27,思っ て い ます ちょっと 言える か どう か
1486.61,そう な ん です それ で あの 中 の 女子 人 の 話 聞か ない タイプ な ん で
1491.89,ぜひ ぜひ エール で 入れる に 入っ て ほしい と 思う ん です けど
1496.78,以下 しか ない タイプ な ん で
1503.86,です よ ね あんまり 今 まで こう 聞い て くれる 中 で も で も そう なん 何 人 か い た か
1512.77,あの 今 私 達 と ね やっぱり あんまり 効か ない 上司 の 方 が 多い か なぁ と あー の 女子 は はい あんまり 聞く ある あの つか ない って
1524.83,という 喋り だ が に なっ て です ね
1528.25,何 で そう いう こと だ と 思い ます
1534.46,で も 遮る の が 大変 こっち で 遮 って シャベル で 私 が いい よ どう 出る の が また ねー あの 早く 言い たい その 待て ない せっかち な 感じ だっ た
1548.08,名前 です ね じゃあ また ない と ね だ よ
1550.951826,です けれど
1555.584805,え
1563.099863,ああ
1573.1,ああああ ああ
1579.85,ん
1584.98,ん 確か
1588.79,そう です よ ね なかなか 難しい です よ ねー
1592.6,もう もう ちょっと 話 を 聞い て ほしい なぁ と 思い ます
1596.32,ランチ か ねぇ ねぇ あの ま 思い つつ です ね ま ちょっと どっ か で 話 を 遮っ て
1604.366973,ね
1610.96,とりあえず
1613.12,家 や とりあえず 何 か ある って いう の は 聞い て ほしい な と 思う ん です けど
1616.66,それ も なかっ たり する
1620.50293,うち も あり ある と も ある はい
1624.61,そう です ねー ちょっと ちょっと 調子 に こそ 聞く 大切 さ を 分かっ て を し
1632.08,はい そう です か
1635.08,ん
1643.6,ん
1652.51,ん ん
1658.72,ん
1661.69,はい そう です ね
1668.86,そう です
1670.39,ん
1674.74,ん
1694.42,そう です ねー
1697.6,そう です ねー 何 か ま そう です ね そこ で 考え られれ ば いい か と 思い ます し
1705.19,ん そう です ね ちょっと この まま の 生活 を ね 定年 まで と か よう な ちょっと 難しい と 思う
1714.43,そう です
1716.38,ん ま で も を 転職 ところ さすが に あんまり 今後 出 られ なく て 回収 時 だ よ 凄い 大好き です し も むしろ いい 会社 な の で
1725.35,そして これ を 離れ たく ない ん です けど 今 の 仕事 が ね ちょっと 大変 って いう か
1731.86,うーん そう です よ
1735.76,会社 は 言い替え すごい 会社 だ と まぁ 日本 も あれ です けど アメリカ の 会社 自体 は 今 の 強い よう で ある 限り は いい 会社 だ と やっぱ 強い の 色 が 出 ます の で
1747.97,過去 に は ちょっと えっ って いう と 思い まし た きっと
1752.32,今 は はい ちょっと 合っ てる か なぁ と
1756.4,て ます
1763.87,会社 自体 は いい 今 し た です ね あの ん な の で 今 は 従業 員 の こと も 考え ませ ん ま で も ちょっと 半分 株主 です まあ そりゃ 当たり前 です けど
1777.49,で 居心地 悪く ない はず です ね
1787.6,そう です
1792.19,はい
1795.28,そう です ねー
1798.4,そう な ん です よ 所 ね 社内 で もっと 楽 な 仕事 が 楽 な と いう か 向い てる 仕事 が あれ ば いい ん です けど そう 俺 も なく て はい
1807.065,って 感じ です か ん
1815.825,そう です ねー
1820.775,そう です ねー じゃあ その 気持ち 悪 た 日 以来 です から 出社 し に 溜まっ た 仕事 は いけ ない なぁ と
1829.177845,ます
1835.295,そう です ね はい
1838.085,はい ありがとう ござい ます
1845.375,前
1847.789832,そう な ん です ね はい
1852.783949,ねー
1860.195,えーとー 来週 と 等
1867.815,そう です ねー 慌て も 午後 大 大丈夫 だ と 思い ます 土曜 日 の 方 が いい と 思い ます の で
1879.455,前 じゃあ 土曜日 で お 願い でき ます か 何 時 でも 大丈夫 です
1885.095,はい
1888.425,前
1889.895,そう です ねー
1892.475,はい
1894.125,はい いい です 中 時 て
1897.245,あのー 何 か あれ ば あの また はい 連絡 いただけれ ば 変更 対応 し ます
1903.575,はい
1908.105,方 へ
1913.055,ん
1915.845,そう な ん です
1918.246934,が いい よ なぁ
1921.755,そう です ねー
1923.315,そう な ん です ねー
1926.405,で も ね 参考 まで も 行っ た ほう が いい です いう なかなか 微妙 な ところ です ね を オン ライン で も 行ける の は いい です よ ね で られる なぁ
1935.945,あり まし た
1938.795,はい
1939.605,はい 分かり まし た
1941.735,よろしく お 願い し ます
1944.435,はい ありがとう ござい まし た で は 良い 週末 を 探し ください はい 接種 なぁ
